osmid,geometry,amenity
9194764919,POINT (-121.8931832 37.3537117),waste_disposal
9194765078,POINT (-121.8922432 37.3518957),parking_entrance
9194765081,POINT (-121.8920113 37.3515849),parking_entrance
9194765084,POINT (-121.8914226 37.3507953),parking_entrance
9194765086,POINT (-121.8916467 37.3506946),parking_entrance
9194765087,POINT (-121.8918174 37.350676),waste_disposal
9194765093,POINT (-121.8911138 37.3520123),parking_entrance
9194765096,POINT (-121.891673 37.3527655),parking_entrance
9194765101,POINT (-121.8905828 37.3509438),parking_entrance
9194765106,POINT (-121.8910887 37.350703),parking_entrance
9194765111,POINT (-121.8916999 37.3504055),parking_entrance
9194765116,POINT (-121.8920224 37.3528101),parking_entrance
9194765125,POINT (-121.8914336 37.352202),waste_disposal
9194765126,POINT (-121.8920747 37.3518992),waste_disposal
9194765129,POINT (-121.8913624 37.3523449),parking_entrance
9194765132,POINT (-121.8905398 37.3512502),parking_entrance
9194765133,POINT (-121.8906905 37.3512138),waste_disposal
9201191070,POINT (-121.8666506 37.3041436),loading_dock
9201191071,POINT (-121.8658496 37.3051005),loading_dock
9201191072,POINT (-121.8658731 37.3051227),loading_dock
9201191073,POINT (-121.8658935 37.305142),loading_dock
9201191074,POINT (-121.8657325 37.3051298),loading_dock
9201191108,POINT (-121.8672626 37.3039509),loading_dock
9201191109,POINT (-121.8672429 37.3039319),loading_dock
9201196630,POINT (-121.8683422 37.3035039),loading_dock
9201196631,POINT (-121.8683142 37.3034772),loading_dock
9201196632,POINT (-121.8682875 37.3034516),loading_dock
9201196635,POINT (-121.8673001 37.3014333),loading_dock
9201196637,POINT (-121.8666161 37.3008785),loading_dock
9212445375,POINT (-121.9233702 37.3643415),bench
9212445376,POINT (-121.9233405 37.3643147),bench
9212445377,POINT (-121.9233146 37.3642914),bench
9212445378,POINT (-121.9232873 37.3642668),bench
9212445379,POINT (-121.9232554 37.3642382),bench
9212445380,POINT (-121.9232314 37.3642166),bench
9212445381,POINT (-121.9232019 37.36419),bench
9224837168,POINT (-121.912405 37.3496432),fast_food
9224837169,POINT (-121.912449 37.3496185),fast_food
9224837170,POINT (-121.912404 37.3496342),fast_food
9225267306,POINT (-121.9495387 37.2978922),post_office
9225267350,POINT (-121.9494294 37.3013673),ice_cream
9225267352,POINT (-121.9494092 37.3012117),fast_food
9225267353,POINT (-121.9494219 37.3011173),restaurant
9234035854,POINT (-121.8870663 37.3094227),money_transfer
9234239195,POINT (-121.8584375 37.3323007),cafe
9239579033,POINT (-122.0269692 37.3607761),waste_disposal
9247552009,POINT (-121.9936954 37.3088704),bar
9247552011,POINT (-121.9950972 37.3088756),prep_school
9253930835,POINT (-121.9447308 37.3236667),bank
9254120799,POINT (-121.9504334 37.30273),bank
9262522780,POINT (-121.851125 37.3546482),post_office
9269027258,POINT (-121.9793033 37.2851314),post_office
9269172419,POINT (-121.9748419 37.3195762),post_office
9270718136,POINT (-121.8425743 37.350841),waste_disposal
9273435780,POINT (-121.8787832 37.3376022),motorcycle_parking
9273435802,POINT (-121.8771495 37.3354071),motorcycle_parking
9273435811,POINT (-121.8773229 37.3350505),parking_entrance
9273534258,POINT (-121.922063 37.3714658),post_office
9273534328,POINT (-121.8757229 37.2614314),post_office
9276570674,POINT (-121.8413151 37.2758008),restaurant
9277024720,POINT (-121.9057153 37.2695056),post_office
9277034826,POINT (-122.031622 37.2790792),dentist
9277146919,POINT (-122.034198 37.3245059),post_office
9277149668,POINT (-122.0729379 37.3423214),post_office
9277220419,POINT (-121.9051536 37.4252956),post_office
9279392194,POINT (-121.8536407 37.2507815),dentist
9279396616,POINT (-121.9613126 37.2508583),doctors
9279397040,POINT (-122.0131945 37.3662601),post_office
9279414621,POINT (-121.9434464 37.3495596),doctors
9279414626,POINT (-121.851688 37.2780365),doctors
9279423912,POINT (-121.9450906 37.3216394),dentist
9279459219,POINT (-122.066598 37.3363953),post_office
9282833811,POINT (-121.9925988 37.3374779),atm
9282837322,POINT (-121.9769605 37.3380112),fuel
9301983305,POINT (-121.8918453 37.2590897),dojo
9301983306,POINT (-121.8916632 37.2591808),restaurant
9306934169,POINT (-121.8760714 37.4151963),fast_food
9306985164,POINT (-121.9925107 37.3219948),fast_food
9307270413,POINT (-121.8760839 37.4136364),dentist
9307339359,POINT (-121.8757735 37.4152878),bar
9307339362,POINT (-121.8761707 37.4151658),restaurant
9307339363,POINT (-121.87627 37.4151353),dentist
9308003771,POINT (-122.0075467 37.378595),post_office
9309905889,POINT (-121.9122945 37.3495738),restaurant
9309912310,POINT (-121.99609 37.293284),post_office
9310089677,POINT (-121.8837381 37.3391533),money_transfer
9311569163,POINT (-121.9547589 37.416071),fast_food
9314394904,POINT (-121.94783 37.3790665),post_depot
9314419139,POINT (-121.9125608 37.3881995),post_office
9319640334,POINT (-121.9959428 37.4055795),fast_food
9319663607,POINT (-121.9945403 37.3675979),fast_food
9319663608,POINT (-121.9947514 37.3676133),restaurant
9319663609,POINT (-121.9939826 37.3676472),cafe
9319899775,POINT (-121.876573 37.4199795),dentist
9319899777,POINT (-121.87681 37.420168),dentist
9325832326,POINT (-121.8530041 37.2965979),parking_entrance
9328522967,POINT (-122.0402589 37.3369673),restaurant
9328555634,POINT (-121.9339093 37.2754971),restaurant
9336108659,POINT (-122.0485314 37.3173009),charging_station
9336108660,POINT (-122.0484911 37.3172033),charging_station
9336108665,POINT (-122.0487191 37.3185024),waste_disposal
9336108675,POINT (-122.0504143 37.3179904),charging_station
9336108676,POINT (-122.050366 37.3178795),charging_station
9336108709,POINT (-122.0513839 37.3215164),charging_station
9336108710,POINT (-122.0514308 37.3214918),charging_station
9336108711,POINT (-122.0514791 37.3214631),charging_station
9336108712,POINT (-122.051581 37.3214097),charging_station
9336135451,POINT (-122.0500347 37.3171766),charging_station
9336135452,POINT (-122.0499341 37.3170369),charging_station
9336135453,POINT (-122.0499838 37.3170412),charging_station
9336135454,POINT (-122.0483356 37.3158743),charging_station
9336135456,POINT (-122.0497763 37.3160779),charging_station
9336135457,POINT (-122.0498136 37.3161601),charging_station
9336135458,POINT (-122.0498323 37.3162014),charging_station
9336135459,POINT (-122.0498532 37.3162474),charging_station
9336135460,POINT (-122.0498752 37.3162959),charging_station
9336135461,POINT (-122.0498952 37.3163401),charging_station
9336135462,POINT (-122.0499152 37.3163842),charging_station
9336135463,POINT (-122.0499342 37.3164261),charging_station
9336135464,POINT (-122.0511197 37.3204595),charging_station
9336135465,POINT (-122.0511036 37.3204168),charging_station
9336135466,POINT (-122.0508568 37.3190356),charging_station
9336135467,POINT (-122.050834 37.3189919),charging_station
9336135468,POINT (-122.0492019 37.3168407),charging_station
9336135469,POINT (-122.0491684 37.3168065),charging_station
9339318291,POINT (-121.9547297 37.3235156),cafe
9339348373,POINT (-121.883738 37.3869016),restaurant
9339596978,POINT (-122.0110793 37.3253162),parking_entrance
9339596983,POINT (-122.0138694 37.3248669),restaurant
9342244465,POINT (-121.879305 37.3904126),restaurant
9342309867,POINT (-121.9494715 37.2922896),restaurant
9351241846,POINT (-121.913907 37.2933905),restaurant
9353367444,POINT (-121.8876202 37.288787),restaurant
9356814048,POINT (-121.8955717 37.3102853),restaurant
9359729788,POINT (-121.9738895 37.3881699),restaurant
9360038616,POINT (-121.8870287 37.347021),public_bookcase
9360080759,POINT (-121.876433 37.3369398),parcel_locker
9362455543,POINT (-121.8637199 37.3399829),bicycle_rental
9363360249,POINT (-121.9512806 37.3230933),parking_space
9363369482,POINT (-121.9484581 37.3237969),parking_space
9363369483,POINT (-121.9494448 37.3239407),parking_space
9363369484,POINT (-121.9492473 37.3239338),parking_space
9363369485,POINT (-121.9496371 37.3239425),parking_space
9363369486,POINT (-121.9498334 37.3239417),parking_space
9371701173,POINT (-122.0394615 37.335242),letter_box
9371848672,POINT (-121.9028935 37.3789555),car_rental
9383400396,POINT (-121.9865833 37.2663185),waste_disposal
9384700352,POINT (-122.0785377 37.3942277),bicycle_parking
9384700353,POINT (-122.0783298 37.3949914),bicycle_parking
9384700355,POINT (-122.0788008 37.3938175),bicycle_parking
9384700360,POINT (-122.0791048 37.3947763),bicycle_parking
9384700361,POINT (-122.079048 37.3949466),bicycle_parking
9384700362,POINT (-122.0788421 37.39435),bicycle_parking
9387139312,POINT (-121.989118 37.2937009),fast_food
9389541051,POINT (-121.9355001 37.4021304),restaurant
9391028055,POINT (-121.8643325 37.2751904),restaurant
9395598659,POINT (-121.9128599 37.3973847),fast_food
9395598661,POINT (-121.9129887 37.3973112),car_wash
9395617573,POINT (-122.0328517 37.292017),restaurant
9400673517,POINT (-121.8874534 37.3385003),restaurant
9406465898,POINT (-122.0421815 37.3499745),school
9409419020,POINT (-121.949518 37.2939133),post_office
9412074218,POINT (-121.898653 37.4169494),bureau_de_change
9414729440,POINT (-121.9993159 37.3827877),post_office
9416672878,POINT (-121.9030899 37.2533477),fast_food
9417533870,POINT (-122.005966 37.3326881),car_pooling
9424216159,POINT (-121.8949441 37.3539146),parking_entrance
9424357848,POINT (-122.079417 37.3729959),waste_basket
9424357849,POINT (-122.077942 37.3722835),waste_basket
9424357851,POINT (-122.0793164 37.3721636),vending_machine
9424357852,POINT (-122.0792808 37.3719371),drinking_water
9429750441,POINT (-121.8917213 37.3931316),university
9429750810,POINT (-121.8939539 37.3973443),college
9429877498,POINT (-121.9541219 37.3235383),restaurant
9430063463,POINT (-121.8873156 37.3879543),post_office
9430592908,POINT (-121.8790915 37.263247),loading_dock
9430592910,POINT (-121.8777487 37.2618587),loading_dock
9431670928,POINT (-121.8739906 37.2599966),loading_dock
9431670929,POINT (-121.8739757 37.2598557),loading_dock
9431670931,POINT (-121.8740289 37.2603455),loading_dock
9431670945,POINT (-121.873993 37.2604593),loading_dock
9431670946,POINT (-121.8739599 37.2597083),loading_dock
9431684492,POINT (-121.8447352 37.3582069),bar
9432721843,POINT (-121.8992642 37.3607524),kitchen
9432743707,POINT (-121.8474922 37.362079),dentist
9441110243,POINT (-122.0248879 37.3424946),bench
9441110244,POINT (-122.0255299 37.3417142),bicycle_parking
9441110245,POINT (-122.024738 37.3425773),drinking_water
9441110246,POINT (-122.0245534 37.3427227),waste_basket
9441110247,POINT (-122.0256235 37.3416691),toilets
9441110248,POINT (-122.0256219 37.3415616),toilets
9441110250,POINT (-122.0244708 37.3427795),bench
9441110251,POINT (-122.0253387 37.3426291),drinking_water
9441110252,POINT (-122.0256044 37.3417016),bench
9441110254,POINT (-122.0256557 37.3416711),drinking_water
9441110255,POINT (-122.025538 37.3417758),bench
9441110256,POINT (-122.0242971 37.3425986),bench
9441110257,POINT (-122.0256784 37.3417012),bench
9441110258,POINT (-122.0241979 37.3425973),bench
9441150224,POINT (-122.0327344 37.3514477),bicycle_parking
9443560218,POINT (-121.9578242 37.4205967),place_of_worship
9443560220,POINT (-121.9577544 37.4202748),place_of_worship
9443560678,POINT (-121.958169 37.4239744),place_of_worship
9448937604,POINT (-121.8967734 37.4031875),place_of_worship
9459470626,POINT (-121.9073102 37.3628089),place_of_worship
9461788926,POINT (-122.0337885 37.3166595),restaurant
9467705290,POINT (-122.0319098 37.3264241),atm
9472473570,POINT (-121.895128 37.3112196),waste_disposal
9472473571,POINT (-121.8950837 37.3112463),waste_disposal
9472473572,POINT (-121.8942522 37.3107034),pharmacy
9472473573,POINT (-121.8952194 37.3110971),restaurant
9472641658,POINT (-122.0086413 37.4029224),fast_food
9472641675,POINT (-122.0099361 37.4032955),loading_dock
9472641680,POINT (-122.0100301 37.4033601),vending_machine
9472641682,POINT (-122.009594 37.4039012),parking_entrance
9472641683,POINT (-122.0088314 37.4033709),fountain
9472641686,POINT (-122.0086715 37.4030692),dentist
9472641687,POINT (-122.0084597 37.4035316),cafe
9478435946,POINT (-121.8711363 37.2593638),waste_disposal
9478444269,POINT (-121.8743559 37.2590176),waste_disposal
9478444339,POINT (-121.8809267 37.2585959),waste_disposal
9478444404,POINT (-121.8800724 37.2591083),waste_disposal
9478519078,POINT (-121.873223 37.260286),waste_disposal
9480164344,POINT (-121.8696104 37.2767197),waste_disposal
9480691002,POINT (-121.9456849 37.3554316),waste_disposal
9483265621,POINT (-121.9666476 37.3770594),waste_disposal
9496967193,POINT (-122.0140154 37.3928595),fast_food
9499457650,POINT (-121.9459892 37.3589731),charging_station
9499457651,POINT (-121.9459616 37.3589275),charging_station
9499457652,POINT (-121.9459375 37.3588835),charging_station
9499457653,POINT (-121.9458524 37.3587235),charging_station
9503633390,POINT (-122.0319191 37.3118845),bank
9503669485,POINT (-121.860177 37.3032281),restaurant
9503994839,POINT (-121.8918702 37.2756066),restaurant
9503994854,POINT (-121.892712 37.275234),restaurant
9509298826,POINT (-121.8871426 37.3537484),vehicle_inspection
9509549569,POINT (-121.914257 37.3240321),waste_disposal
9510860205,POINT (-122.0275689 37.3631138),post_office
9510860206,POINT (-122.0276681 37.3631564),restaurant
9517015708,POINT (-122.0673604 37.3716006),bench
9520660503,POINT (-122.0507016 37.3327398),waste_basket
9520703607,POINT (-122.0506998 37.327463),vending_machine
9520703608,POINT (-122.0507106 37.327518),drinking_water
9520703609,POINT (-122.0509075 37.3275819),bench
9520703610,POINT (-122.0507572 37.3275216),vending_machine
9520703613,POINT (-122.0507647 37.327749),bench
9520703614,POINT (-122.0506961 37.3273584),bench
9520703615,POINT (-122.050703 37.3275239),recycling
9520703616,POINT (-122.0508776 37.327566),bench
9520713417,POINT (-122.0507049 37.327335),bench
9520713418,POINT (-122.0507633 37.3276171),bench
9520713419,POINT (-122.0507036 37.3275391),recycling
9520713420,POINT (-122.0507029 37.3275301),waste_basket
9520739623,POINT (-122.0130805 37.3273863),bicycle_parking
9520739624,POINT (-122.0130978 37.3273717),waste_basket
9522979696,POINT (-121.8903744 37.3375786),loading_dock
9533102641,POINT (-121.925562 37.3710617),driving_school
9533125580,POINT (-121.947066 37.2874523),driving_school
9533171873,POINT (-121.8605177 37.2539177),driving_school
9538333457,POINT (-121.886714 37.3382252),cafe
9538465623,POINT (-121.886415 37.3380397),waste_basket
9538465626,POINT (-121.8865314 37.3382166),waste_basket
9538465627,POINT (-121.8861072 37.3381773),waste_basket
9546312153,POINT (-121.9018655 37.4099256),animal_boarding
9546312404,POINT (-121.8728821 37.3255891),animal_boarding
9546733477,POINT (-121.878254 37.3578129),public_bookcase
9554435299,POINT (-122.058323 37.3752173),food_court
9555388185,POINT (-121.9221806 37.3625713),bar
9555388187,POINT (-121.9234447 37.3643887),cafe
9556741656,POINT (-122.0567983 37.3705449),fast_food
9563186194,POINT (-121.9241994 37.3976225),bank
9563188817,POINT (-121.9316436 37.4003094),parking_entrance
9569837066,POINT (-121.8977063 37.4261436),animal_boarding
9569900519,POINT (-121.8793912 37.2630173),animal_boarding
9569915843,POINT (-121.9321787 37.2929664),animal_boarding
9571902189,POINT (-121.9577016 37.3955562),parking_entrance
9576065743,POINT (-121.8644835 37.2547685),veterinary
9576065866,POINT (-121.8608423 37.253669),restaurant
9576665819,POINT (-121.8460476 37.3720016),restaurant
9576665820,POINT (-121.8462207 37.3718905),restaurant
9576665826,POINT (-121.84666 37.3716298),restaurant
9576810090,POINT (-121.9279158 37.3849459),dentist
9583738907,POINT (-121.861905 37.3312682),community_centre
9583747358,POINT (-121.8562705 37.3323958),restaurant
9583747359,POINT (-121.8562582 37.3323437),restaurant
9583747360,POINT (-121.8563012 37.3323735),restaurant
9589382053,POINT (-121.9678767 37.3714739),parking_entrance
9590477074,POINT (-121.994166 37.309814),dojo
9590477080,POINT (-121.9945474 37.3098159),music_school
9590491978,POINT (-121.9717387 37.3217531),cafe
9592737458,POINT (-122.02873 37.3767599),fountain
9592763408,POINT (-122.0288175 37.3767317),fast_food
9595265950,POINT (-122.0311007 37.374497),bench
9595572361,POINT (-121.8596442 37.3467585),place_of_worship
9595666463,POINT (-121.8498885 37.3254942),kindergarten
9597680789,POINT (-121.8741353 37.2937052),fast_food
9602302365,POINT (-122.0715199 37.4180162),cafe
9603932517,POINT (-121.9946383 37.3781729),clinic
9606301673,POINT (-121.858088 37.387426),restaurant
9607719524,POINT (-122.0269619 37.3817688),waste_basket
9609467742,POINT (-122.0287376 37.3763682),doctors
9623542441,POINT (-122.0256218 37.3614689),cafe
9625280974,POINT (-122.0257451 37.3615204),bicycle_parking
9625308695,POINT (-122.0272201 37.3624209),restaurant
9628669181,POINT (-122.0232061 37.4120765),parking_entrance
9628669183,POINT (-122.0232168 37.4120467),parking_entrance
9634233103,POINT (-121.8864802 37.3302325),food_court
